뉴스제목,주가변동
韓 채권형펀드 시장 3900억원 순유출,1
"뉴욕증시, 국채금리 급등에 폭락…국내 코로나 백신 접종 시작",1
10년물 국채금리 한때 1.6% 돌파···나스닥 3.52% 폭락,1
中 드론택시 이항 급락에 '눈 빨개진' 서학개미들,1
미 연준의 완화적인 통화정책 재확인에도 하락,1
장 초반 강보합…英 FTSE 0.33%↑,1
"코스피, 1.03% 상승 마감…기관·외국인 순매수",1
'식물성 고기' 비욘드미트 인기 쑥,1
"율, 2거래일째 상승..""아시아 통화 대비 달러 강세""",1
"코스피, 외인·기관 매수에 1% 상승",1
'거품' 언급에 日·中 증시 하락,1
'외인+기관 사자' 코스피 1% 올라 3040선…LG화학 7%↑,1
외인·기관 매수에 1%대 상승 마감…‘923선’,1
벽이 된 '3만'…엎치락뒤치락하는 증시,1
"더욱 대범해지는 월가…""이보다 좋은 장이 어디있나""",1
美국채금리 안정세..위험선호 회복에 환율 하락 전망,1
"강세장 아직 안 끝났다…""언택트주 사라"" vs ""콘택트주 뜬다""",1
금리 하락에 美 나스닥 '활짝'…'수출 호조' 韓 반등 기대,1
보잉 5.84% 급등…금리상승 불안감이 사라졌다,1
中수요 둔화·산유국 증산 우려에 WTI 1.4% 하락,1
"뉴욕증시 급등, 나스닥 3%↑ ""올해 코로나 종식 어렵다""",1
韓 채권형펀드시장 2거래일간 6900억원 순유출,1
채금리 안정에 나스닥 3% 급등,1
美 부양책·유럽 경기회복 기대감에 일제히 상승,1
미국 경기부양책 기대감 속 일제히 상승,1
장 초반 강보합…英 FTSE 0.33%↑,1
"코스피, 1.03% 상승 마감…기관·외국인 순매수",1
'식물성 고기' 비욘드미트 인기 쑥,1
"율, 2거래일째 상승..""아시아 통화 대비 달러 강세""",1
"코스피, 외인·기관 매수에 1% 상승",1
'거품' 언급에 日·中 증시 하락,1
'외인+기관 사자' 코스피 1% 올라 3040선…LG화학 7%↑,1
외인·기관 매수에 1%대 상승 마감…‘923선’,1
벽이 된 '3만'…엎치락뒤치락하는 증시,1
"더욱 대범해지는 월가…""이보다 좋은 장이 어디있나""",1
美국채금리 안정세..위험선호 회복에 환율 하락 전망,1
"강세장 아직 안 끝났다…""언택트주 사라"" vs ""콘택트주 뜬다""",1
금리 하락에 美 나스닥 '활짝'…'수출 호조' 韓 반등 기대,1
보잉 5.84% 급등…금리상승 불안감이 사라졌다,1
中수요 둔화·산유국 증산 우려에 WTI 1.4% 하락,1
"뉴욕증시 급등, 나스닥 3%↑ ""올해 코로나 종식 어렵다""",1
韓 채권형펀드시장 2거래일간 6900억원 순유출,1
채금리 안정에 나스닥 3% 급등,1
美 부양책·유럽 경기회복 기대감에 일제히 상승,1
미국 경기부양책 기대감 속 일제히 상승,1
불안감은 계속… 中에선 '긴축' 변수,1
초반 약세…英 FTSE 0.63%↓,1
나스닥 급등에도 힘 못쓴 코스피…3거래일째 3000 회복 못해,1
코스피 5일째 하락 2950선 마감…美국채 입찰 관망속 매물,1
"코스피, 中인플레·외국인 매도에 3000선 회복 실패",1
외인·기관 매도에 890선 털썩…5거래일째 하락,1
"'뉴욕선물, 코스피 하락'..환율, 5거래일째 상승",1
나스닥 급반등에도…관망하는 증시,1
"""강한 반등이냐, 반짝효과냐""…나스닥에 쏠린 눈",1
"美 국채 금리 안정에 나스닥 급반등…""경계는 여전히 필요""",1
美금리 안정에 테슬라의 반격…국내 성장주 반등하나,1
"美국채 금리 급등 진정..환율, 5거래일 만에 하락 전망",1
"""조정장이 기회""…진격의 테슬라, 하루새 20% 폭등",1
달러강세 등에 유가 1.6%↓ 금값 2.3%↑,1
美 금리하락·부양책 가시화에 일제히 상승,1
국내 채권형펀드 2거래일간 1120억원 순유출,1
나스닥 '폭등'…오늘 65세 이상 AZ백신 접종 여부 결정,1
美 국채금리 하락에 나스닥 3.6%↑···테슬라 19.6% 폭등,1
미 금리 하락·부양책 가시화에 일제 상승,1
불안감은 계속… 中에선 '긴축' 변수,1
초반 약세…英 FTSE 0.63%↓,1
나스닥 급등에도 힘 못쓴 코스피…3거래일째 3000 회복 못해,1
코스피 5일째 하락 2950선 마감…美국채 입찰 관망속 매물,1
"코스피, 中인플레·외국인 매도에 3000선 회복 실패",1
외인·기관 매도에 890선 털썩…5거래일째 하락,1
"'뉴욕선물, 코스피 하락'..환율, 5거래일째 상승",1
나스닥 급반등에도…관망하는 증시,1
"""강한 반등이냐, 반짝효과냐""…나스닥에 쏠린 눈",1
"美 국채 금리 안정에 나스닥 급반등…""경계는 여전히 필요""",1
美금리 안정에 테슬라의 반격…국내 성장주 반등하나,1
"美국채 금리 급등 진정..환율, 5거래일 만에 하락 전망",1
"""조정장이 기회""…진격의 테슬라, 하루새 20% 폭등",1
달러강세 등에 유가 1.6%↓ 금값 2.3%↑,1
美 금리하락·부양책 가시화에 일제히 상승,1
국내 채권형펀드 2거래일간 1120억원 순유출,1
나스닥 '폭등'…오늘 65세 이상 AZ백신 접종 여부 결정,1
美 국채금리 하락에 나스닥 3.6%↑···테슬라 19.6% 폭등,1
미 금리 하락·부양책 가시화에 일제 상승,1
장 초반 상승세…英 FTSE 0.41%↑,1
3000선 회복한 코스피…외국인 역대 2번째 순매수,1
美 부양책 훈풍에 일제히 상승…상하이 2.3%↑,1
"코스피, 1.9% 올라 3000선 복귀…6거래일 만에 상승",1
'美금리 진정' 코스피 3010선 회복…연기금 50일째 팔아,1
"율, 7원 가량 내려 1130원 중반 하락..""위험선호 재개""",1
`외국인 컴백` 6거래일만에 2%대 상승 '900선',1
"美슈퍼부양책 통과, 증시 상승 견인",1
美국채금리 안정세에 외인 투심 회복···코스피 상승 출발,1
"다우 사상최고치 경신...""인플레 아직 아니다"" 환호",1
"美10년물 입찰·물가 양호..""환율 하락 전망""",1
美 완만한 물가상승에 안도..1% 안팎↑,1
수요회복 기대에 WTI 0.7%↑..금값 0.3%↑,1
오늘 'LH 투기' 전수조사 결과 발표…美증시 다우 '최고치',1
국내 채권형펀드 3거래일간 2388억원 순유출,1
채금리 추가하락·부양책 하원통과에 다우 사상최고치,1
미국 완만한 물가상승에 안도…1% 안팎 오름세,1
장 초반 상승세…英 FTSE 0.41%↑,1
3000선 회복한 코스피…외국인 역대 2번째 순매수,1
美 부양책 훈풍에 일제히 상승…상하이 2.3%↑,1
"코스피, 1.9% 올라 3000선 복귀…6거래일 만에 상승",1
'美금리 진정' 코스피 3010선 회복…연기금 50일째 팔아,1
"율, 7원 가량 내려 1130원 중반 하락..""위험선호 재개""",1
`외국인 컴백` 6거래일만에 2%대 상승 '900선',1
"美슈퍼부양책 통과, 증시 상승 견인",1
美국채금리 안정세에 외인 투심 회복···코스피 상승 출발,1
"다우 사상최고치 경신...""인플레 아직 아니다"" 환호",1
"美10년물 입찰·물가 양호..""환율 하락 전망""",1
美 완만한 물가상승에 안도..1% 안팎↑,1
수요회복 기대에 WTI 0.7%↑..금값 0.3%↑,1
오늘 'LH 투기' 전수조사 결과 발표…美증시 다우 '최고치',1
국내 채권형펀드 3거래일간 2388억원 순유출,1
채금리 추가하락·부양책 하원통과에 다우 사상최고치,1
미국 완만한 물가상승에 안도…1% 안팎 오름세,1
장초반 일제히 상승…英 0.49%↑,1
코스피 0.28%하락...연기금은 순매수 전환,1
美 FOMC 회의 앞두고 관망세,1
'FOMC 관망세' 코스피 0.3% 하락…연기금 52일만에 샀다,1
연기금 52거래일 만에 순매수…코스피 약보합,1
FOMC 앞두고 관망…920선서 강보합,1
"율, 1130원대 상승..""위험회피, 코스피도 하락""",1
진정되지 않은 美 장기 국채금리 경계감,1
"코스피 장초반  보합권 움직임...3,050대",1
美 국채금리 급등…성장주-가치주 멀어진다,1
"美금리 다시 1.6%대로..""인플레 우려에 강달러""",1
美경기부양책과 FOMC,1
해외 채권형펀드 3거래일간 1156억원 순유출,1
장초반 일제히 상승…英 0.49%↑,1
코스피 0.28%하락...연기금은 순매수 전환,1
美 FOMC 회의 앞두고 관망세,1
'FOMC 관망세' 코스피 0.3% 하락…연기금 52일만에 샀다,1
연기금 52거래일 만에 순매수…코스피 약보합,1
FOMC 앞두고 관망…920선서 강보합,1
"율, 1130원대 상승..""위험회피, 코스피도 하락""",1
진정되지 않은 美 장기 국채금리 경계감,1
"코스피 장초반  보합권 움직임...3,050대",1
美 국채금리 급등…성장주-가치주 멀어진다,1
"美금리 다시 1.6%대로..""인플레 우려에 강달러""",1
美경기부양책과 FOMC,1
해외 채권형펀드 3거래일간 1156억원 순유출,1
장 초반 하락세…英 0.42%↓,1
코스피 3040선 하락 마감…미 FOMC 결과 관망,1
FOMC 결과 앞두고 '숨 고르기',1
'FOMC 경계' 코스피 0.6%↓ 3040선 마감…개인은 1조 샀다,1
"코스피, 기관·외국인 매도에 하락…3040선 '후퇴'",1
개인 매수에 940선 상승…5거래일째 강세,1
"FOMC 회의 결과 앞두고 환율, 1130원대로 강보합",1
3월 사업보고서 제출 앞두고 '감자' 주의보,1
내일 새벽 FOMC에 대한 기다림,1
"코스피, 美 FOMC 불확실성에 약세...개인 홀로 순매수",1
"FOMC 앞두고 갈팡질팡, 韓증시는? ""실적 좋은 종목은 간다""",1
美 순환매 장세 '혼조' 마감…국내 증시도 업종별 '희비',1
파월의 '입' 대기모드..1130원 초반대 등락,1
경기회복 기대감에 일제히 상승,1
"FOMC 앞두고 숨죽인 美증시 ""일단 관망""",1
국내 채권형 펀드 하루새 2977억원 순유입,1
"뉴욕증시, FOMC 결과 앞두고 혼조…'200만 개미' 삼성전자 주총",1
FOMC 결과 하루 앞두고 다우 0.39%↓,1
경기회복 기대감에 일제히 상승,1
장 초반 하락세…英 0.42%↓,1
코스피 3040선 하락 마감…미 FOMC 결과 관망,1
FOMC 결과 앞두고 '숨 고르기',1
'FOMC 경계' 코스피 0.6%↓ 3040선 마감…개인은 1조 샀다,1
"코스피, 기관·외국인 매도에 하락…3040선 '후퇴'",1
개인 매수에 940선 상승…5거래일째 강세,1
"FOMC 회의 결과 앞두고 환율, 1130원대로 강보합",1
3월 사업보고서 제출 앞두고 '감자' 주의보,1
내일 새벽 FOMC에 대한 기다림,1
"코스피, 美 FOMC 불확실성에 약세...개인 홀로 순매수",1
"FOMC 앞두고 갈팡질팡, 韓증시는? ""실적 좋은 종목은 간다""",1
美 순환매 장세 '혼조' 마감…국내 증시도 업종별 '희비',1
파월의 '입' 대기모드..1130원 초반대 등락,1
경기회복 기대감에 일제히 상승,1
"FOMC 앞두고 숨죽인 美증시 ""일단 관망""",1
국내 채권형 펀드 하루새 2977억원 순유입,1
"뉴욕증시, FOMC 결과 앞두고 혼조…'200만 개미' 삼성전자 주총",1
FOMC 결과 하루 앞두고 다우 0.39%↓,1
경기회복 기대감에 일제히 상승,1
커지는 코로나 재확산세…주요 증시 급락,1
"코스피, 10거래일 만에 3000선 아래로",1
외국인·기관 동반 매도에 코스피 3000선 붕괴,1
코스피 3000 밑돈 2996 마감…외인+기관 동반 매도,1
인텔·2차전지 기대감에 반등…950선 회복,1
"3거래일 만에 1130원대 회복..""변이 바이러스에 위험선호 약화""",1
코로나 3차 유행 우려에 일제히 '뚝↓',1
"코스피, 코로나19 재확산 변수에 3,000선 붕괴",1
코로나19 재확산·지정학적 이슈까지…부담 커진 증시,1
"파월 ""인플레 우려 없다""에도…코로나19 3차 유행에 '흔들'",1
"유럽 코로나 확산에 경제봉쇄..환율, 다시 1130원대 전망",1
유가 급락..WTI 6.2%↓ '코로나 리스크 과소평가했나',1
코로나19 3차 파동 우려에 약세,1
"""코로나 종식 멀었다"" 잔인한 현실에 '한숨'",1
국내 채권형 펀드 하루새 1584억원 순유출,1
"국제유가, 6%대 급락…화이자백신 오늘 도착",1
코로나19 재확산 우려에 다우 0.94%↓,1
코로나19 3차 유행 우려에 약세,1
커지는 코로나 재확산세…주요 증시 급락,1
"코스피, 10거래일 만에 3000선 아래로",1
외국인·기관 동반 매도에 코스피 3000선 붕괴,1
코스피 3000 밑돈 2996 마감…외인+기관 동반 매도,1
인텔·2차전지 기대감에 반등…950선 회복,1
"3거래일 만에 1130원대 회복..""변이 바이러스에 위험선호 약화""",1
코로나 3차 유행 우려에 일제히 '뚝↓',1
"코스피, 코로나19 재확산 변수에 3,000선 붕괴",1
코로나19 재확산·지정학적 이슈까지…부담 커진 증시,1
"파월 ""인플레 우려 없다""에도…코로나19 3차 유행에 '흔들'",1
"유럽 코로나 확산에 경제봉쇄..환율, 다시 1130원대 전망",1
유가 급락..WTI 6.2%↓ '코로나 리스크 과소평가했나',1
코로나19 3차 파동 우려에 약세,1
"""코로나 종식 멀었다"" 잔인한 현실에 '한숨'",1
국내 채권형 펀드 하루새 1584억원 순유출,1
"국제유가, 6%대 급락…화이자백신 오늘 도착",1
코로나19 재확산 우려에 다우 0.94%↓,1
코로나19 3차 유행 우려에 약세,1
"코스피, 연기금 2288억원 순매도에도 소폭 상승...경기 개선 기대감 확산",1
"일본증시, 5거래일 만에 올랐지만…",1
코스피 0.4% 상승 3000선 회복…3008.33 마감,1
美기술주 급락에도 2거래일 상승…'954선',1
"코스피, 등락 끝에 3000선 회복",1
"코스피 상승에 위험선호 회복..""사흘만에 약보합""",1
"코스피, 3,000 회복했다 이내 하락",1
미국에 이어 펼쳐진 기술주 약세장,1
美증시 하락 마감…코스피 3000선 회복할까,1
'위험 회피 심리' 발동..환율 사흘 째 오를 듯,1
"법인세 인상 우려 반영한 美 증시…""실적 개선株 관심""",1
"경기순환주로 쏠리는 투심, 기술주 '찬밥'",1
수에즈운하 차단에 국제유가 급반등..WTI 5.9%↑,1
美증시 '나스닥 급락'…오늘부터 4·7 재보궐 유세전 돌입,1
코로나19 3차 재유행 우려에 혼조,1
국내 채권형 펀드 하루새 1236억원 순유입,1
기술주 급락에 나스닥 2%↓···수에즈 사고에 유가 5.9% 급등,1
3차 확산 우려속 경제지표 호조에 혼조,1
"코스피, 연기금 2288억원 순매도에도 소폭 상승...경기 개선 기대감 확산",1
"일본증시, 5거래일 만에 올랐지만…",1
코스피 0.4% 상승 3000선 회복…3008.33 마감,1
美기술주 급락에도 2거래일 상승…'954선',1
